ID,109,127,134,142,152,201,202,206,211,214b,215,219,225,311,321,340,341,342,343,344,345,406,516,701,703,705,707,712,713,715,717,9J,9A,9N,100b,101,302,308,229w,229x,229y,229z,231,238
278407,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Soi', 'Eldoret', 'Kenya'),)",,,"((""Moi'S Bridge"", 'Eldoret', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Kisauni', 'Mombasa', 'Kenya'),)",,,,,,,,"((""Moi'S Bridge"", 'Eldoret', 'Kenya'),)",,"((""Moi'S Bridge"", 'Eldoret', 'Kenya'),)",,"(('Kisauni', 'Mombasa', 'Kenya'),)",,,,"(('Kangemi', 'Nairobi', 'Kenya'),)","(('Kisauni', 'Mombasa', 'Kenya'),)","((""Moi'S Bridge"", 'Eldoret', 'Kenya'),)","(('Kangemi', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', ""Moi'S Bridge"", 'Kenya'),)","(('Eldoret', 'Eldoret', 'Kenya'),)","(('Kawangware 46', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware ', 'Nairobi', 'Kenya'),)","((""Moi'S Bridge"", 'Nairobi', 'Kenya'),)"
278408,,"(('Karen', 'Nairobi', 'Kenya'),)","(('Kisumu', 'Kisumu', 'Kenya'), ('Kisumu', 'Kisumu', 'Kenya'))",,,"(('Ngong', 'Nairobi', 'Kenya'),)","(('Umoja', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,"(('Na', 'Na', 'Na'),)","(('Mathare', 'Nairobi', 'Kenya'),)","(('Tororo', 'Kampala', 'Uganda'),)","(('Ngong', 'Nairobi', 'Kenya'),)","(('kisumu', 'Kisumu', 'Kenya'),)",,,,,,"(('Tororo', 'Kisumu', 'Kenya'),)",,,,,"(('Busia', 'Busia', 'Kenya'),)",,"(('Na', 'Na', 'Na'),)",,,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Tororo', 'Uganda'),)","(('Tororo', 'Tororo', 'Uganda'),)","(('Ngong Road', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Ngong', 'Nairobi', 'Kenya'), ('Umoja', 'Nairobi', 'Kenya'), ('Karen', 'Nairobi', 'Kenya'), ('Mathare', 'Nairobi', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))","(('Torori', 'Nairobi', 'Kenya'),)"
278409,,,"(('Na', 'Na', 'Na'),)",,,,,,,,,"(('Amsterdam', 'Usa', 'Usa'),)","(('Githurai', 'Nairobi', 'Kenya'),)","(('Shunguini', 'Kawangware', 'Kenya'),)","(('Shunguini', 'Kawangware', 'Kenya'),)",,,,,"(('Limuru', 'Limuru', 'Kenya'),)",,,,"(('Kangemi', 'Nairobi', 'Kenya'),)",,"(('Limuru', 'Naivasha', 'Kenya'),)",,"(('Na', 'Na', 'Na'),)","(('Na', 'Na', 'Na'),)","(('Thika', 'Thika', 'Kenya'),)","(('Shunguini', 'Kawangware', 'Kenya'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('-1', 'Shunguini', 'Kenya'),)","(('Kawangware', 'Kawangware', 'Kenya'),)","(('Na', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
278412,"(('kawangware', 'Nairobi', 'Kenya'), ('ginger', 'kampala', 'Uganda'))","(('Ginger', 'Kampala', 'Uganda'), ('Kawangware', 'Nairobi', 'Kenya'))","(('Kawangware', 'Nairobi', 'Kenya'),)",,,"(('Na', 'Nanyuki', 'Kenya'), ('Na', 'Marsabit', 'Kenya'))",,,,,,"(('Na', 'Na', 'Na'),)",,"(('Ginger', 'Kampala', 'Uganda'), ('Kawangware', 'Nairobi', 'Kenya'))","(('Ginger', 'Kampala', 'Uganda'),)",,,,,"(('Ginger', 'Kampala', 'Uganda'),)",,"(('Ginger', 'Kampala', 'Uganda'),)","(('Na', 'Kampala', 'Uganda'),)",,,,,,"(('Ginger', 'Kampala', 'Uganda'),)","(('Ginger', 'Kampala', 'Uganda'),)","(('Ginger', 'Kampala', 'Uganda'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Ginger', 'Uganda'),)","(('Kampala', 'Kampala', 'Uganda'),)","(('Kawangware Muslim', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware ', 'Nairobi', 'Kenya'),)","(('Ginger', 'Nairobi', 'Kenya'),)"
278415,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Meru', 'Tharakanithi', 'Kenya'),)",,,"(('Kitui', 'Mwingi', 'Kenya'), ('Kibera', 'Nairobi', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,,"(('Na', 'Na', 'Na'),)","(('Embakasi', 'Nairobi', 'Kenya'),)",,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kitui', 'Mwingi', 'Kenya'),)",,,,,,"(('Embakasi', 'Nairobi', 'Kenya'),)",,,,,,,,,,"(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('-1', 'Kitui', 'Kenya'),)","(('Kitui', 'Kitui', 'Kenya'),)","(('Muslim', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
278416,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Viginyanya', 'Sorongo', 'Uganda'),)",,,"(('Vukinyanya', 'Sorongo', 'Uganda'),)","(('Malava', 'Malava', 'Uganda'), ('Karen', 'Nairobi', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,"(('N/A', 'N/A', 'N/A'),)",,"(('Vukunyanya', 'Sorongo', 'Uganda'),)",,"(('kawangware', 'Nairobi', 'Kenya'),)","(('vuginyanya', 'sorogo', 'uganda'),)","(('Vugunyanya', 'Sorogo', 'Uganda'),)",,"(('Satellite', 'Nairobi', 'Kenya'),)",,"(('Vugunyanya', 'Sorogo', 'Uganda'),)",,"(('Vugunyanya', 'Sorogo', 'Uganda'),)","(('Vuginyanya', 'Sorogo', 'Uganda'),)",,,"(('Vuginyanya', 'Sorogo', 'Uganda'),)","(('Vuginyanya', 'Sorogo', 'Uganda'),)","(('Vuginyanya', 'Sorogo', 'Uganda'),)","(('Vuginyanya', 'Sorogo', 'Uganda'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Vukinyanya', 'Uganda'),)","(('Sorongo', 'Sorongo', 'Uganda'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Langata', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware 46', 'Nairobi', 'Kenya'), ('Kawangware Statelite', 'Nairobi', 'Kenya'), ('Kawangware Primary ', 'Nairobi', 'Kenya'))","(('Satellite ', 'Nairobi', 'Kenya'),)"
278417,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Bududa', 'Mbale', 'Uganda'),)",,,"(('Bududa', 'Mbale', 'Uganda'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Na', 'Na', 'Na'),)",,,,,,,,,,,,"(('Tanzania', 'Tanzania', 'Tanzania'),)",,"(('Tanzania', 'Tanzania', 'Kenya'),)",,"(('Bududa', 'Mbale', 'Uganda'),)","(('Bududa', 'Mbale', 'Uganda'),)","(('Bududa', 'Mbale', 'Uganda'),)","(('Bududa', 'Mbale', 'Uganda'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Bududa', 'Uganda'),)","(('Mbale', 'Mbale', 'Uganda'),)","(('None', 'Nairobi', 'Kenya'),)","(('None', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Bududa', 'Nairobi', 'Kenya'),)"
278419,"(('Kampala', 'Kampala', 'unganda'), ('kawangware', 'Nairobi', 'Kenya'))","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kikuyu', 'Kiambu', 'Kenya'), ('Wangige', 'Kiambu', 'Kenya'))","(('Kampala', 'Kampala', 'Uganda'),)",,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,"(('Nairobi', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kampala', 'Kampala', 'Uganda'),)","(('Kampala', 'Kampala', 'Uganda'),)","(('Nairobi', 'Nairobi', 'Kenya'),)","(('Kampala', 'Kampala', 'Kenya'),)",,,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,,,,,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kampala', 'Kampala', 'Uganda'),)","(('-1', '-1', 'Uganda'),)","(('Muslim', 'Nairobi', 'Kenya'),)","(('Kawangware.', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kampala ', 'Nairobi', 'Kenya'),)"
278420,,,"(('Ahero', 'Kisumu', 'Kenya'),)",,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,"(('Nairobi', 'Nairobi', 'Kenya'),)",,,,,,,,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,,,,"((""They Can'T T Have Children"", 'No Children', ""Can'T Have Children""),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Bwangani', 'Uganda'),)","(('Mbale', 'Mbale', 'Uganda'),)","(('Muslim', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware ', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
278435,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Malaba', 'Busia', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,,"(('Asinge', 'Tororo', 'Uganda'),)",,,,,,"(('Na', 'Na', 'Na'),)","(('Kibera', 'Nairobi', 'Kenya'),)","(('Singe', 'Tororo', 'Uganda'),)","(('Singe', 'Tororo', 'Uganda'),)","(('kawangware Muslim', 'Nairobi', 'Kenya'),)",,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,"(('Parents', 'Singe', 'Uganda'),)","(('Singe', 'Tororo', 'Uganda'), ('Kawangware', 'Nairobi', 'Kenya'))","(('Kawangware', 'Nairobi', 'Kenya'), ('Singe', 'Tororo', 'Uganda'))",,,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,"(('Singe', 'Tororo', 'Uganda'),)","(('Singe', 'Tororo', 'Uganda'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Asinge', 'Uganda'),)","(('Tororo', 'Tororo', 'Uganda'),)","(('Kawangware Muslim', 'Nairobi', 'Kenya'),)","(('Kawangware Muslim', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Na', 'Nairobi', 'Kenya'),)","(('Singe', 'Nairobi', 'Kenya'),)"
278441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('-1', 'Bukiri', 'Uganda'),)","(('Jinja', 'Jinja', 'Uganda'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
278442,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Imusuzu', 'Vihiga', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,,"(('Kapkenigi', 'Kapsabet', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Washington', 'Washington', 'Usa'),)",,"(('Kapkenigi', 'Kapsabet', 'Kenya'),)",,"(('here', 'here', 'here'),)",,"(('Kapkenigi', 'Kapsabet', 'Kenya'),)",,,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Washington', 'Washington', 'Usa'),)",,"(('Washington', 'Washington', 'Usa'),)","(('Washington', 'Washington', 'Usa'),)",,,,"(('Imusuzu', 'Vihiga', 'Kenya'),)","(('Imusuzu', 'Vihiga', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kapkenigi', 'Kenya'),)","(('Kapsabet', 'Kapsabet', 'Kenya'),)","(('Muslim Area In Kawangware', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware ', 'Nairobi', 'Kenya'),)","(('Kapkenigi', 'Nairobi', 'Kenya'),)"
278444,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Siaya', 'Siaya', 'Kenya'),)",,,"(('Kasanda', 'Kampala', 'Uganda'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,,"(('Nairobi', 'Nairobi', 'Kenya'), ('Nairobi', 'Nairobi', 'Kenya'))",,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,,,,,,,,,,,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kasanda', 'Uganda'),)","(('Kampala', 'Kampala', 'Uganda'),)","(('Muslim', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Na', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
279279,,,,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,"(('Na', 'Na', 'Na'),)","(('Diani', 'Mombasa', 'Kenya'),)","(('Na', 'Na', 'Na'),)","(('Diani', 'Mombasa', 'Kenya'),)",,,,,"(('Diani', 'Mombasa', 'Kenya'),)",,"(('Diani', 'Mombasa', 'Kenya'),)",,"(('Diani', 'Mombasa', 'Kenya'),)","(('Na', 'Texas City', 'United States Of America'),)","(('Na', 'Texas City', 'United States Of America'),)",,"(('Na', 'Na', 'Na'),)","(('Na', 'Na', 'Na'),)","(('Ainamoi', 'Kericho', 'Kenya'),)","(('Ainamoi', 'Kericho', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Ainamoi', 'Ainamoi', 'Kenya'),)","(('-1', '-1', 'Kenya'),)","(('The Kawangware Market', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-3', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
279386,,,"(('Na', 'Na', 'Na'),)",,,"(('Mekanisa', 'Addis Ababa', 'Ethiopia'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Na', 'Na', 'Na'),)","(('Mekanisa', 'Addis Ababa', 'Ethiopia'),)",,,,,,,,,"(('Mekanisa', 'Addis Ababa', 'Ethiopia'),)","(('Mekanisa', 'Addis Ababa', 'Ethiopia'),)","(('Ngong', 'Nairobi', 'Kenya'),)",,,,,"(('Ngong', 'Nairobi', 'Kenya'),)","(('Mekanisa', 'Addis Ababa', 'Ethiopia'),)","(('Mekanisa', 'Addis Ababa', 'Ethiopia'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Mekanisa', 'Oromo', 'Ethiopia'),)","(('-1', '-1', 'Ethiopia'),)","(('Karen', 'Nairobi', 'Kenya'),)","(('Karen', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-3', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
279403,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Nakuru', 'Nakuru', 'Kenya'),)",,,"(('Kamakwa', 'Nyeri', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,,"(('Las Vegas', 'Newyork', 'Usa'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kamakwa', 'Nyeri', 'Kenya'),)",,"(('kamakwa', 'Nyeri', 'kenya'),)","(('kamakwa', 'nyeri', 'kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,"(('Kamakwa', 'Nyeri', 'Kenya'),)","(('Usa', 'Usa', 'Usa'),)","(('Kamakwa', 'Nyeri', 'Kenya'),)","(('Les Vegas', 'New York', 'Usa'),)","(('Les Vegas', 'New York', 'Usa'),)",,,"(('Kamakwa', 'Nyeri', 'Kenya'),)","(('Kamakwa', 'Nyeri', 'Kenya'),)",,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kamakwa', 'Kenya'),)","(('Nyeri', 'Nyeri', 'Kenya'),)","(('Kawangwarw', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kamakwa', 'Nairobi', 'Kenya'),)"
279404,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kakamenga', 'Kakamega', 'Kenya'),)",,,"(('Kamuri', 'Kampala', 'Uganda'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,,"(('Kampala', 'Kampala', 'Uganda'),)",,"(('Kamuri', 'Kampala', 'Uganda'),)",,"(('kamuri', 'Kampala', 'Uganda'),)",,,,,,"(('Ka.Uri Kamuri', 'Kampala', 'Uganda'),)",,,,,,,,"(('Kakamenga', 'Kakamega', 'Kenya'),)",,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kamuri', 'Uganda'),)","(('Kampala', 'Kampala', 'Uganda'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
279410,,"(('Muslim', 'Kawangware', 'Kenya'),)","(('Muranga', 'Thika', 'Kenya'),)",,,"(('Umoja', 'Nairobi', 'Kenya'),)",,,,,,"(('Nairobi', 'Nairobi', 'Kenya'),)",,"(('Gatundu', 'Gatundu', 'Kenya'),)",,"(('Muslims', 'kawangware', 'kenya'),)","(('Gatundu', 'Gatundu', 'kenya'),)",,"(('Gatundu', 'Gatundu', 'Kenya'),)",,,,,,,,,,,"(('Gatundu', 'Gatundu', 'Kenya'),)","(('Muslim', 'Kawangware', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Gatundu', 'Kenya'),)","(('Gatundu', 'Gatundu', 'Kenya'),)","(('Muslim', 'Nairobi', 'Kenya'),)","(('Muslim', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Umoja', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Umoja', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
279416,"(('Omuye', 'Busia', 'Kenya'),)","(('N/A', 'Na', 'Na'),)","(('Na', 'Na', 'Na'),)","(('Busia', 'Busia', 'Kenya'), ('Busia', 'Busia', 'Kenya'), ('Busia', 'Busia', 'Kenya'))","(('Busia', 'Busia', 'Kenya'), ('Busia', 'Busia', 'Kenya'))","(('Teso South', 'Busia', 'Kenya'), ('Matisi', 'Kitale', 'Kenya'))","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Umoja', 'Nairobi', 'Kenya'),)","(('Thika', 'Nairobi', 'Kenya'), ('Mombasa', 'Mombasa', 'Kenya'))","(('Teso South', 'Busia', 'Kenya'), ('Teso South', 'Busia', 'Kenya'))",,,"(('Teso south', 'Busia', 'Kenya'),)","(('Teso South', 'Busia', 'Kenya'),)","(('Teso South', 'Busia', 'Kenya'),)","(('Teso South', 'Busia', 'Kenya'),)",,"(('Teso South', 'Busia', 'Kenya'),)",,"(('Kangemi', 'Nairobi', 'Kenya'),)","(('California', 'Usa', 'Usa'),)","(('California', 'Usa', 'Usa'),)",,"(('Kangemi', 'Nairobi', 'Kenya'),)","(('Teso South', 'Busia', 'Kenya'),)","(('Teso South', 'Busia', 'Kenya'),)","(('Teso South', 'Busia', 'Kenya'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('-1', 'Teso South', 'Kenya'),)","(('Busia', 'Busia', 'Kenya'),)","(('46', '-1', '-1'),)","(('Westlands', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
279419,,,"(('Na', 'Na', 'Na'),)",,,"(('Tongwe', 'Bwembwera', 'Tanzania'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,,"(('Na', 'Na', 'Na'),)",,"(('Tongwe', 'Bwembwera', 'Tanzania'),)","(('Tongwe', 'Bwembwera', 'Tanzania'),)","(('tongwe', 'bwembwera', 'Tanzania'),)",,,,"(('Tongwe', 'Bwembwera', 'Tanzania'),)",,"(('Tongwe', 'Bwembwera', 'Tanzania'),)",,,,,,,"(('Tongwe', 'Bembwera', 'Tanzania'),)","(('Tongwe', 'Bembwera', 'Tanzania'),)","(('Tongwe', 'Bwembwera', 'Tanzania'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Tongwe', 'Tanzania'),)","(('Bwembwera', 'Bwembwera', 'Tanzania'),)","(('Kawangware Market', 'Nairobi', 'Kenya'),)","(('Kawangware Market', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware ', 'Nairobi', 'Kenya'),)","(('Tongwe', 'Nairobi', 'Kenya'),)"
279420,,,"(('Kawangware', 'Nairobi', 'Kenyan'),)",,,"(('Aweil', 'Juba', 'South Sudan'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Na', 'Na', 'Na'),)",,"(('Aweil', 'Juba', 'South Sudan'),)","(('Aweil', 'Juba', 'South Sudan'),)",,,,,,,"(('Aweil', 'Juba', 'South Sudan'),)","(('Aweil', 'Juba', 'South Sudan'),)",,,,,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Aweil', 'Juba', 'South Sudan'),)",,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Aweil', 'South Sudan'),)","(('Juba', 'Juba', 'South Sudan'),)","(('Kawangware Market', 'Nairobi', 'Kenya'),)","(('Kawangware Market', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware ', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
