,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,location_pair_id,locations,country,loc2,loc1,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
65,65,Nairobi,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",1,943.2017502336056,1.2771813414936808,38.761252500000005,9.0107934,"('Nairobi', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",32,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Ethiopia,Addis Ababa,Addis Ababa,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
66,66,Nairobi,"('Al Diyum East', 'Khartoum', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Al Diyum East', 'Khartoum', 'Sudan'))",33,Nairobi,Sudan,Khartoum,Al Diyum East,"('Al Diyum East', 'Khartoum', 'Sudan')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,67,Nairobi,"('Al Diyum East', 'Khartoum', 'Sudan')",1,1611.1788838669513,1.7784682057214236,32.539207899999994,15.5690117,"('Nairobi', ('Al Diyum East', 'Khartoum', 'Sudan'))",33,"('Al Diyum East', 'Khartoum', 'Sudan')",Sudan,Khartoum,Al Diyum East,"('Al Diyum East', 'Khartoum', 'Sudan')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68,68,Nairobi,"('Al Riyadh', 'Al Riyadh', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Al Riyadh', 'Al Riyadh', 'Sudan'))",34,Nairobi,Sudan,Al Riyadh,Al Riyadh,"('Al Riyadh', 'Al Riyadh', 'Sudan')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69,69,Nairobi,"('Al Riyadh', 'Al Riyadh', 'Sudan')",1,1610.9518871642126,1.7763967400567469,32.567664,15.579633,"('Nairobi', ('Al Riyadh', 'Al Riyadh', 'Sudan'))",34,"('Al Riyadh', 'Al Riyadh', 'Sudan')",Sudan,Al Riyadh,Al Riyadh,"('Al Riyadh', 'Al Riyadh', 'Sudan')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,70,Nairobi,"('Aweil', 'Aweil', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Aweil', 'Aweil', 'South Sudan'))",35,Nairobi,South Sudan,Aweil,Aweil,"('Aweil', 'Aweil', 'South Sudan')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,Nairobi,"('Aweil', 'Aweil', 'South Sudan')",1,1404.0016530973369,2.3522126986997565,27.396208500000004,8.7693352,"('Nairobi', ('Aweil', 'Aweil', 'South Sudan'))",35,"('Aweil', 'Aweil', 'South Sudan')",South Sudan,Aweil,Aweil,"('Aweil', 'Aweil', 'South Sudan')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,Nairobi,"('Bisoro', 'Bisoro', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bisoro', 'Bisoro', 'Burundi'))",36,Nairobi,Burundi,Bisoro,Bisoro,"('Bisoro', 'Bisoro', 'Burundi')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,73,Nairobi,"('Bisoro', 'Bisoro', 'Burundi')",1,808.6174639320623,-2.8695106745388625,29.7077404,-3.636156,"('Nairobi', ('Bisoro', 'Bisoro', 'Burundi'))",36,"('Bisoro', 'Bisoro', 'Burundi')",Burundi,Bisoro,Bisoro,"('Bisoro', 'Bisoro', 'Burundi')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,74,Nairobi,"('Bombolulu', 'Bombolulu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bombolulu', 'Bombolulu', 'Kenya'))",37,Nairobi,Kenya,Bombolulu,Bombolulu,"('Bombolulu', 'Bombolulu', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,75,Nairobi,"('Bombolulu', 'Bombolulu', 'Kenya')",1,391.7130077475133,-0.649344408385869,39.696073,-4.026789,"('Nairobi', ('Bombolulu', 'Bombolulu', 'Kenya'))",37,"('Bombolulu', 'Bombolulu', 'Kenya')",Kenya,Bombolulu,Bombolulu,"('Bombolulu', 'Bombolulu', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76,76,Nairobi,"('Bondo', 'Bondo', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bondo', 'Bondo', 'Kenya'))",38,Nairobi,Kenya,Bondo,Bondo,"('Bondo', 'Bondo', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
77,77,Nairobi,"('Bondo', 'Bondo', 'Kenya')",1,299.02997269605555,2.730725114912761,34.2739935,-0.0993654,"('Nairobi', ('Bondo', 'Bondo', 'Kenya'))",38,"('Bondo', 'Bondo', 'Kenya')",Kenya,Bondo,Bondo,"('Bondo', 'Bondo', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
78,78,Nairobi,"('Bulambuli', 'Bulambuli', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bulambuli', 'Bulambuli', 'Uganda'))",39,Nairobi,Uganda,Bulambuli,Bulambuli,"('Bulambuli', 'Bulambuli', 'Uganda')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,79,Nairobi,"('Bulambuli', 'Bulambuli', 'Uganda')",1,363.804397259737,2.410809987704609,34.28037988179564,1.35811175,"('Nairobi', ('Bulambuli', 'Bulambuli', 'Uganda'))",39,"('Bulambuli', 'Bulambuli', 'Uganda')",Uganda,Bulambuli,Bulambuli,"('Bulambuli', 'Bulambuli', 'Uganda')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,80,Nairobi,"('Bumala', 'Bumala', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bumala', 'Bumala', 'Kenya'))",40,Nairobi,Kenya,Bumala,Bumala,"('Bumala', 'Bumala', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
81,81,Nairobi,"('Bumala', 'Bumala', 'Kenya')",1,322.15955265584387,2.633836210548278,34.2024041,0.3031139,"('Nairobi', ('Bumala', 'Bumala', 'Kenya'))",40,"('Bumala', 'Bumala', 'Kenya')",Kenya,Bumala,Bumala,"('Bumala', 'Bumala', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
82,82,Nairobi,"('Ekalakala', 'Ekalakala', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ekalakala', 'Ekalakala', 'Kenya'))",41,Nairobi,Kenya,Ekalakala,Ekalakala,"('Ekalakala', 'Ekalakala', 'Kenya')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,Nairobi,"('Ekalakala', 'Ekalakala', 'Kenya')",1,68.95710605687995,0.3126555815660323,37.5079197,-1.0260966,"('Nairobi', ('Ekalakala', 'Ekalakala', 'Kenya'))",41,"('Ekalakala', 'Ekalakala', 'Kenya')",Kenya,Ekalakala,Ekalakala,"('Ekalakala', 'Ekalakala', 'Kenya')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,Nairobi,"('Enugu', 'Enugu', 'Nigeria')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Enugu', 'Enugu', 'Nigeria'))",42,Nairobi,Nigeria,Enugu,Enugu,"('Enugu', 'Enugu', 'Nigeria')",Urban Town,Urban,Town,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0
85,85,Nairobi,"('Enugu', 'Enugu', 'Nigeria')",1,3362.235504290112,2.870010347136417,7.4143061,6.5536094,"('Nairobi', ('Enugu', 'Enugu', 'Nigeria'))",42,"('Enugu', 'Enugu', 'Nigeria')",Nigeria,Enugu,Enugu,"('Enugu', 'Enugu', 'Nigeria')",Urban Town,Urban,Town,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0
86,86,Nairobi,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Fizi', 'Fizi', 'Democratic Republic of the Congo'))",43,Nairobi,Democratic Republic of the Congo,Fizi,Fizi,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,Nairobi,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",1,934.3511763632928,-2.821575644986454,28.880631564917785,-4.2696783,"('Nairobi', ('Fizi', 'Fizi', 'Democratic Republic of the Congo'))",43,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Fizi,Fizi,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,Nairobi,"('Funyula', 'Funyula', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Funyula', 'Funyula', 'Kenya'))",44,Nairobi,Kenya,Funyula,Funyula,"('Funyula', 'Funyula', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,89,Nairobi,"('Funyula', 'Funyula', 'Kenya')",1,334.78513184190484,2.6690045033473946,34.053667600000004,0.2540714,"('Nairobi', ('Funyula', 'Funyula', 'Kenya'))",44,"('Funyula', 'Funyula', 'Kenya')",Kenya,Funyula,Funyula,"('Funyula', 'Funyula', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,90,Nairobi,"('Gbarnga', 'Gbarnga', 'Liberia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gbarnga', 'Gbarnga', 'Liberia'))",45,Nairobi,Liberia,Gbarnga,Gbarnga,"('Gbarnga', 'Gbarnga', 'Liberia')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,Nairobi,"('Gbarnga', 'Gbarnga', 'Liberia')",1,5189.024820927307,2.9448498806778884,-9.470905,6.996269,"('Nairobi', ('Gbarnga', 'Gbarnga', 'Liberia'))",45,"('Gbarnga', 'Gbarnga', 'Liberia')",Liberia,Gbarnga,Gbarnga,"('Gbarnga', 'Gbarnga', 'Liberia')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,Nairobi,"('Gisambai', 'Gisambai', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gisambai', 'Gisambai', 'Kenya'))",46,Nairobi,Kenya,Gisambai,Gisambai,"('Gisambai', 'Gisambai', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93,93,Nairobi,"('Gisambai', 'Gisambai', 'Kenya')",1,268.3988829891277,2.674986582503604,34.7491708,0.0523706,"('Nairobi', ('Gisambai', 'Gisambai', 'Kenya'))",46,"('Gisambai', 'Gisambai', 'Kenya')",Kenya,Gisambai,Gisambai,"('Gisambai', 'Gisambai', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,94,Nairobi,"('Gitega', 'Gitega', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gitega', 'Gitega', 'Burundi'))",47,Nairobi,Burundi,Gitega,Gitega,"('Gitega', 'Gitega', 'Burundi')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,95,Nairobi,"('Gitega', 'Gitega', 'Burundi')",1,801.0814959392111,-2.8772388670291504,29.9249718,-3.4284953,"('Nairobi', ('Gitega', 'Gitega', 'Burundi'))",47,"('Gitega', 'Gitega', 'Burundi')",Burundi,Gitega,Gitega,"('Gitega', 'Gitega', 'Burundi')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,96,Nairobi,"('Githunguri', 'Githunguri', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Githunguri', 'Githunguri', 'Kenya'))",48,Nairobi,Kenya,Githunguri,Githunguri,"('Githunguri', 'Githunguri', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,97,Nairobi,"('Githunguri', 'Githunguri', 'Kenya')",1,122.2934509716952,0.8397340825532249,37.4833,-0.3666,"('Nairobi', ('Githunguri', 'Githunguri', 'Kenya'))",48,"('Githunguri', 'Githunguri', 'Kenya')",Kenya,Githunguri,Githunguri,"('Githunguri', 'Githunguri', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98,98,Nairobi,"('Goma', 'Goma', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Goma', 'Goma', 'Democratic Republic of the Congo'))",49,Nairobi,Democratic Republic of the Congo,Goma,Goma,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
99,99,Nairobi,"('Goma', 'Goma', 'Democratic Republic of the Congo')",1,835.4547143817878,-3.096281734887913,29.225652,-1.6665685,"('Nairobi', ('Goma', 'Goma', 'Democratic Republic of the Congo'))",49,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Goma,Goma,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
100,100,Nairobi,"('Gucha', 'Gucha', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gucha', 'Gucha', 'Kenya'))",50,Nairobi,Kenya,Gucha,Gucha,"('Gucha', 'Gucha', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,101,Nairobi,"('Gucha', 'Gucha', 'Kenya')",1,266.18128623855193,2.979383504433716,34.54848270000001,-0.7977695,"('Nairobi', ('Gucha', 'Gucha', 'Kenya'))",50,"('Gucha', 'Gucha', 'Kenya')",Kenya,Gucha,Gucha,"('Gucha', 'Gucha', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,102,Nairobi,"('Juba', 'Juba', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Juba', 'Juba', 'South Sudan'))",51,Nairobi,South Sudan,Juba,Juba,"('Juba', 'Juba', 'South Sudan')",Non-Urban Village,Non-Urban,Village,4,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,Nairobi,"('Juba', 'Juba', 'South Sudan')",1,803.4420942529454,2.331826952733242,31.595165500000004,4.8472017,"('Nairobi', ('Juba', 'Juba', 'South Sudan'))",51,"('Juba', 'Juba', 'South Sudan')",South Sudan,Juba,Juba,"('Juba', 'Juba', 'South Sudan')",Non-Urban Village,Non-Urban,Village,4,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,Nairobi,"('Kakamega', 'Kitale', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kakamega', 'Kitale', 'Kenya'))",52,Nairobi,Kenya,Kitale,Kakamega,"('Kakamega', 'Kitale', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,105,Nairobi,"('Kakamega', 'Kitale', 'Kenya')",1,269.3386015035923,2.4945118495864844,34.80154886163461,0.4957104,"('Nairobi', ('Kakamega', 'Kitale', 'Kenya'))",52,"('Kakamega', 'Kitale', 'Kenya')",Kenya,Kitale,Kakamega,"('Kakamega', 'Kitale', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106,106,Nairobi,"('Kangema', 'Kangema', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kangema', 'Kangema', 'Kenya'))",53,Nairobi,Kenya,Kangema,Kangema,"('Kangema', 'Kangema', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,107,Nairobi,"('Kangema', 'Kangema', 'Kenya')",1,52.03895730738191,1.466702241493541,36.9642477,-0.6847865,"('Nairobi', ('Kangema', 'Kangema', 'Kenya'))",53,"('Kangema', 'Kangema', 'Kenya')",Kenya,Kangema,Kangema,"('Kangema', 'Kangema', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,108,Nairobi,"('Kapsabet', 'Kapsabet', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kapsabet', 'Kapsabet', 'Kenya'))",54,Nairobi,Kenya,Kapsabet,Kapsabet,"('Kapsabet', 'Kapsabet', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109,109,Nairobi,"('Kapsabet', 'Kapsabet', 'Kenya')",1,226.6047760447664,2.504168591901782,35.1011501,0.2004977999999999,"('Nairobi', ('Kapsabet', 'Kapsabet', 'Kenya'))",54,"('Kapsabet', 'Kapsabet', 'Kenya')",Kenya,Kapsabet,Kapsabet,"('Kapsabet', 'Kapsabet', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,110,Nairobi,"('Karatina', 'Karatina', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Karatina', 'Karatina', 'Kenya'))",55,Nairobi,Kenya,Karatina,Karatina,"('Karatina', 'Karatina', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,111,Nairobi,"('Karatina', 'Karatina', 'Kenya')",1,73.47283947420144,1.2466522004140437,37.125224,-0.482246,"('Nairobi', ('Karatina', 'Karatina', 'Kenya'))",55,"('Karatina', 'Karatina', 'Kenya')",Kenya,Karatina,Karatina,"('Karatina', 'Karatina', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,112,Nairobi,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Katanga', 'Katanga', 'Democratic Republic of the Congo'))",56,Nairobi,Democratic Republic of the Congo,Katanga,Katanga,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113,Nairobi,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",1,1489.2351417711309,-2.578657171541067,25.125473217979778,-9.229641,"('Nairobi', ('Katanga', 'Katanga', 'Democratic Republic of the Congo'))",56,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Katanga,Katanga,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,114,Nairobi,"('Kericho', 'Kericho', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kericho', 'Kericho', 'Kenya'))",57,Nairobi,Kenya,Kericho,Kericho,"('Kericho', 'Kericho', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,115,Nairobi,"('Kericho', 'Kericho', 'Kenya')",1,187.5290735383248,2.6186831988592103,35.2833,-0.3666,"('Nairobi', ('Kericho', 'Kericho', 'Kenya'))",57,"('Kericho', 'Kericho', 'Kenya')",Kenya,Kericho,Kericho,"('Kericho', 'Kericho', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,116,Nairobi,"('Keroka', 'Kisii', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Keroka', 'Kisii', 'Kenya'))",58,Nairobi,Kenya,Kisii,Keroka,"('Keroka', 'Kisii', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,117,Nairobi,"('Keroka', 'Kisii', 'Kenya')",1,205.24836793480785,2.917029704321473,34.9472145,-0.7781996,"('Nairobi', ('Keroka', 'Kisii', 'Kenya'))",58,"('Keroka', 'Kisii', 'Kenya')",Kenya,Kisii,Keroka,"('Keroka', 'Kisii', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,118,Nairobi,"('Khartoum', 'Khartoum', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Khartoum', 'Khartoum', 'Sudan'))",59,Nairobi,Sudan,Khartoum,Khartoum,"('Khartoum', 'Khartoum', 'Sudan')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,119,Nairobi,"('Khartoum', 'Khartoum', 'Sudan')",1,1610.8806707453411,1.778863357711949,32.5349123,15.563597199999998,"('Nairobi', ('Khartoum', 'Khartoum', 'Sudan'))",59,"('Khartoum', 'Khartoum', 'Sudan')",Sudan,Khartoum,Khartoum,"('Khartoum', 'Khartoum', 'Sudan')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,120,Nairobi,"('Kigoma', 'Kigoma', 'Tanzania')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kigoma', 'Kigoma', 'Tanzania'))",60,Nairobi,Tanzania,Kigoma,Kigoma,"('Kigoma', 'Kigoma', 'Tanzania')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,121,Nairobi,"('Kigoma', 'Kigoma', 'Tanzania')",1,823.7363326801564,-2.7505756223060662,30.0050533,-4.512657099999999,"('Nairobi', ('Kigoma', 'Kigoma', 'Tanzania'))",60,"('Kigoma', 'Kigoma', 'Tanzania')",Tanzania,Kigoma,Kigoma,"('Kigoma', 'Kigoma', 'Tanzania')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122,122,Nairobi,"('Kilome', 'Kilome', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kilome', 'Kilome', 'Kenya'))",61,Nairobi,Kenya,Kilome,Kilome,"('Kilome', 'Kilome', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,123,Nairobi,"('Kilome', 'Kilome', 'Kenya')",1,73.84793369095226,-0.5062119945673039,37.3333,-1.8,"('Nairobi', ('Kilome', 'Kilome', 'Kenya'))",61,"('Kilome', 'Kilome', 'Kenya')",Kenya,Kilome,Kilome,"('Kilome', 'Kilome', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,124,Nairobi,"('Kimilili', 'Kimilili', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kimilili', 'Kimilili', 'Kenya'))",62,Nairobi,Kenya,Kimilili,Kimilili,"('Kimilili', 'Kimilili', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,125,Nairobi,"('Kimilili', 'Kimilili', 'Kenya')",1,299.76266813744303,2.4127219397703072,34.7166,0.7833,"('Nairobi', ('Kimilili', 'Kimilili', 'Kenya'))",62,"('Kimilili', 'Kimilili', 'Kenya')",Kenya,Kimilili,Kimilili,"('Kimilili', 'Kimilili', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,126,Nairobi,"('Kinamba', 'Kinamba', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kinamba', 'Kinamba', 'Kenya'))",63,Nairobi,Kenya,Kinamba,Kinamba,"('Kinamba', 'Kinamba', 'Kenya')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127,Nairobi,"('Kinamba', 'Kinamba', 'Kenya')",1,168.98502319641688,1.8484108161286172,36.3208699,0.4139246,"('Nairobi', ('Kinamba', 'Kinamba', 'Kenya'))",63,"('Kinamba', 'Kinamba', 'Kenya')",Kenya,Kinamba,Kinamba,"('Kinamba', 'Kinamba', 'Kenya')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128,128,Nairobi,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",64,Nairobi,Democratic Republic of the Congo,Kinshasa,Kinshasa,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0
129,129,Nairobi,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",1,2412.750562183796,-3.00188082614006,15.3125974,-4.3217055,"('Nairobi', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",64,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kinshasa,Kinshasa,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0
130,130,Nairobi,"('Kisauni', 'Mombasa', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kisauni', 'Mombasa', 'Kenya'))",65,Nairobi,Kenya,Mombasa,Kisauni,"('Kisauni', 'Mombasa', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,131,Nairobi,"('Kisauni', 'Mombasa', 'Kenya')",1,404.5734290887438,-0.6221336990136075,39.6823544,-4.0259925,"('Nairobi', ('Kisauni', 'Mombasa', 'Kenya'))",65,"('Kisauni', 'Mombasa', 'Kenya')",Kenya,Mombasa,Kisauni,"('Kisauni', 'Mombasa', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
