,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village,geometry,in_thm,move_count_in,In_No_Answer,In_Education,In_Housing,In_Kin,In_Restart,In_Safety,In_Work,out_thm,move_count_out,Out_No_Answer,Out_Education,Out_Housing,Out_Kin,Out_Remain,Out_Restart,Out_Safety,Out_Work
677,Accra,"('Ejigbo', 'Lagos', 'Nigeria')",1,405.855225590654,0.2780808322969112,3.3067225,6.5507230000000005,"('Accra', ('Ejigbo', 'Lagos', 'Nigeria'))",1,338,"('Ejigbo', 'Lagos', 'Nigeria')",Nigeria,Lagos,Ejigbo,"('Ejigbo', 'Lagos', 'Nigeria')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
678,Accra,"('Haatso', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Haatso', 'Accra', 'Ghana'))",1,339,Accra,Ghana,Accra,Haatso,,,,,,,,,,,,,,,POINT (-0.203350199851684 5.670680800378705),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Housing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
679,Accra,"('Haatso', 'Accra', 'Ghana')",1,4.316751385682376,-2.721503633497686,-0.2033502,5.6706808,"('Accra', ('Haatso', 'Accra', 'Ghana'))",1,339,"('Haatso', 'Accra', 'Ghana')",Ghana,Accra,Haatso,,,,,,,,,,,,,,,POINT (-0.203350199851684 5.670680800378705),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Housing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680,Accra,"('Ho', 'Ho', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ho', 'Ho', 'Ghana'))",1,340,Accra,Ghana,Ho,Ho,"('Ho', 'Ho', 'Ghana')",Urban Town,Urban,Town,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,
681,Accra,"('Ho', 'Ho', 'Ghana')",1,140.95489683920513,0.997514227775566,0.4688931999999999,6.612659799999999,"('Accra', ('Ho', 'Ho', 'Ghana'))",1,340,"('Ho', 'Ho', 'Ghana')",Ghana,Ho,Ho,"('Ho', 'Ho', 'Ghana')",Urban Town,Urban,Town,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,
682,Accra,"('Hohoe', 'Ho', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Hohoe', 'Ho', 'Ghana'))",1,341,Accra,Ghana,Ho,Hohoe,,,,,,,,,,,,,,,POINT (0.4777350002701723 7.153186999680429),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Accra,"('Hohoe', 'Ho', 'Ghana')",1,178.18693141096608,1.1586912416365756,0.477735,7.153187,"('Accra', ('Hohoe', 'Ho', 'Ghana'))",1,341,"('Hohoe', 'Ho', 'Ghana')",Ghana,Ho,Hohoe,,,,,,,,,,,,,,,POINT (0.4777350002701723 7.153186999680429),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Accra,"('Hohoe', 'Hohoe', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Hohoe', 'Hohoe', 'Ghana'))",1,342,Accra,Ghana,Hohoe,Hohoe,"('Hohoe', 'Hohoe', 'Ghana')",Urban Town,Urban,Town,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
685,Accra,"('Hohoe', 'Hohoe', 'Ghana')",1,194.65364427072316,1.1616918598592474,0.477735,7.153187,"('Accra', ('Hohoe', 'Hohoe', 'Ghana'))",1,342,"('Hohoe', 'Hohoe', 'Ghana')",Ghana,Hohoe,Hohoe,"('Hohoe', 'Hohoe', 'Ghana')",Urban Town,Urban,Town,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
686,Accra,"('Iboloji', 'Port Harcourt', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Iboloji', 'Port Harcourt', 'Nigeria'))",1,343,Accra,Nigeria,Port Harcourt,Iboloji,,,,,,,,,,,,,,,POINT (7.018852699892307 4.767657599818563),Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,Accra,"('Iboloji', 'Port Harcourt', 'Nigeria')",1,801.2111021473797,-0.1273870388786809,7.0188527,4.7676576,"('Accra', ('Iboloji', 'Port Harcourt', 'Nigeria'))",1,343,"('Iboloji', 'Port Harcourt', 'Nigeria')",Nigeria,Port Harcourt,Iboloji,,,,,,,,,,,,,,,POINT (7.018852699892307 4.767657599818563),Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
688,Accra,"('Ikotun', 'Ikotun', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ikotun', 'Ikotun', 'Nigeria'))",1,344,Accra,Nigeria,Ikotun,Ikotun,"('Ikotun', 'Ikotun', 'Nigeria')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
689,Accra,"('Ikotun', 'Ikotun', 'Nigeria')",1,369.9778828939117,0.2320768080316194,3.0884469,6.4516092,"('Accra', ('Ikotun', 'Ikotun', 'Nigeria'))",1,344,"('Ikotun', 'Ikotun', 'Nigeria')",Nigeria,Ikotun,Ikotun,"('Ikotun', 'Ikotun', 'Nigeria')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
690,Accra,"('Jabi', 'Abuja', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Jabi', 'Abuja', 'Nigeria'))",1,345,Accra,Nigeria,Abuja,Jabi,,,,,,,,,,,,,,,POINT (7.421007600620385 9.064622900026961),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
691,Accra,"('Jabi', 'Abuja', 'Nigeria')",1,930.9928955788808,0.4313673580253463,7.4210076,9.0646229,"('Accra', ('Jabi', 'Abuja', 'Nigeria'))",1,345,"('Jabi', 'Abuja', 'Nigeria')",Nigeria,Abuja,Jabi,,,,,,,,,,,,,,,POINT (7.421007600620385 9.064622900026961),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,Accra,"('Juapong', 'Ho', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Juapong', 'Ho', 'Ghana'))",1,346,Accra,Ghana,Ho,Juapong,,,,,,,,,,,,,,,POINT (0.1352530005257222 6.254501099845982),Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,Accra,"('Juapong', 'Ho', 'Ghana')",1,87.95029271419072,1.1042580462415277,0.1352529999999999,6.2545011,"('Accra', ('Juapong', 'Ho', 'Ghana'))",1,346,"('Juapong', 'Ho', 'Ghana')",Ghana,Ho,Juapong,,,,,,,,,,,,,,,POINT (0.1352530005257222 6.254501099845982),Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,Accra,"('Kadjebi', 'Hohoe', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kadjebi', 'Hohoe', 'Ghana'))",1,347,Accra,Ghana,Hohoe,Kadjebi,,,,,,,,,,,,,,,POINT (0.4761030005531097 7.52593100011569),Housing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
695,Accra,"('Kadjebi', 'Hohoe', 'Ghana')",1,216.78506664145027,1.236191530129508,0.476103,7.525931,"('Accra', ('Kadjebi', 'Hohoe', 'Ghana'))",1,347,"('Kadjebi', 'Hohoe', 'Ghana')",Ghana,Hohoe,Kadjebi,,,,,,,,,,,,,,,POINT (0.4761030005531097 7.52593100011569),Housing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
696,Accra,"('Kaduna', 'Igbo State', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kaduna', 'Igbo State', 'Nigeria'))",1,348,Accra,Nigeria,Igbo State,Kaduna,,,,,,,,,,,,,,,POINT (7.853322599858245 10.38253179970292),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,Accra,"('Kaduna', 'Igbo State', 'Nigeria')",1,1028.753207667277,0.5294391231218414,7.853322599999999,10.3825318,"('Accra', ('Kaduna', 'Igbo State', 'Nigeria'))",1,348,"('Kaduna', 'Igbo State', 'Nigeria')",Nigeria,Igbo State,Kaduna,,,,,,,,,,,,,,,POINT (7.853322599858245 10.38253179970292),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,Accra,"('Kaneshi', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kaneshi', 'Accra', 'Ghana'))",1,349,Accra,Ghana,Accra,Kaneshi,,,,,,,,,,,,,,,POINT (-0.201237599735407 5.557109600128115),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,Accra,"('Kaneshi', 'Accra', 'Ghana')",1,2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,"('Accra', ('Kaneshi', 'Accra', 'Ghana'))",1,349,"('Kaneshi', 'Accra', 'Ghana')",Ghana,Accra,Kaneshi,,,,,,,,,,,,,,,POINT (-0.201237599735407 5.557109600128115),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,Accra,"('Kaneshie', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kaneshie', 'Accra', 'Ghana'))",1,350,Accra,Ghana,Accra,Kaneshie,,,,,,,,,,,,,,,POINT (-0.2422186001082309 5.569655200227487),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
701,Accra,"('Kaneshie', 'Accra', 'Ghana')",1,3.177840796793773,2.3259023067456144,-0.2422186,5.569655200000001,"('Accra', ('Kaneshie', 'Accra', 'Ghana'))",1,350,"('Kaneshie', 'Accra', 'Ghana')",Ghana,Accra,Kaneshie,,,,,,,,,,,,,,,POINT (-0.2422186001082309 5.569655200227487),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
702,Accra,"('Kejetia', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kejetia', 'Kumasi', 'Ghana'))",1,351,Accra,Ghana,Kumasi,Kejetia,,,,,,,,,,,,,,,POINT (-1.624587299564098 6.69975859967974),Work,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Work,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
703,Accra,"('Kejetia', 'Kumasi', 'Ghana')",1,201.1069910222033,2.4511662843843216,-1.6245873,6.6997586,"('Accra', ('Kejetia', 'Kumasi', 'Ghana'))",1,351,"('Kejetia', 'Kumasi', 'Ghana')",Ghana,Kumasi,Kejetia,,,,,,,,,,,,,,,POINT (-1.624587299564098 6.69975859967974),Work,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Work,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
704,Accra,"('Kete Krachi', 'Kete Krachi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kete Krachi', 'Kete Krachi', 'Ghana'))",1,352,Accra,Ghana,Kete Krachi,Kete Krachi,"('Kete Krachi', 'Kete Krachi', 'Ghana')",Non-Urban Village,Non-Urban,Village,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
705,Accra,"('Kete Krachi', 'Kete Krachi', 'Ghana')",1,251.1535275183025,1.4944444762875264,-0.0491399999999999,7.798442,"('Accra', ('Kete Krachi', 'Kete Krachi', 'Ghana'))",1,352,"('Kete Krachi', 'Kete Krachi', 'Ghana')",Ghana,Kete Krachi,Kete Krachi,"('Kete Krachi', 'Kete Krachi', 'Ghana')",Non-Urban Village,Non-Urban,Village,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
706,Accra,"('Koforidua', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Koforidua', 'Koforidua', 'Ghana'))",1,353,Accra,Ghana,Koforidua,Koforidua,"('Koforidua', 'Koforidua', 'Ghana')",Urban Town,Urban,Town,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,POINT (-0.2614571994901098 6.100333999714337),Education,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,(No Answer),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
707,Accra,"('Koforidua', 'Koforidua', 'Ghana')",1,47.21986671610261,1.7921498875227388,-0.2614572,6.100333999999999,"('Accra', ('Koforidua', 'Koforidua', 'Ghana'))",1,353,"('Koforidua', 'Koforidua', 'Ghana')",Ghana,Koforidua,Koforidua,"('Koforidua', 'Koforidua', 'Ghana')",Urban Town,Urban,Town,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,POINT (-0.2614571994901098 6.100333999714337),Education,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,(No Answer),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
708,Accra,"('Kokomlemle', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kokomlemle', 'Accra', 'Ghana'))",1,354,Accra,Ghana,Accra,Kokomlemle,,,,,,,,,,,,,,,POINT (-0.2088731002133386 5.575514699743678),Housing,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Work,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
709,Accra,"('Kokomlemle', 'Accra', 'Ghana')",1,13.166296846047963,-1.9238263552940849,-0.2088731,5.5755147,"('Accra', ('Kokomlemle', 'Accra', 'Ghana'))",1,354,"('Kokomlemle', 'Accra', 'Ghana')",Ghana,Accra,Kokomlemle,,,,,,,,,,,,,,,POINT (-0.2088731002133386 5.575514699743678),Housing,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Work,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
710,Accra,"('Korle Gonno', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Korle Gonno', 'Accra', 'Ghana'))",1,355,Accra,Ghana,Accra,Korle Gonno,,,,,,,,,,,,,,,POINT (-0.2289791002052652 5.532602600429698),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,Accra,"('Korle Gonno', 'Accra', 'Ghana')",1,1.9462542993039196,-1.946445232341316,-0.2289791,5.5326026,"('Accra', ('Korle Gonno', 'Accra', 'Ghana'))",1,355,"('Korle Gonno', 'Accra', 'Ghana')",Ghana,Accra,Korle Gonno,,,,,,,,,,,,,,,POINT (-0.2289791002052652 5.532602600429698),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
712,Accra,"('Kpandai', 'Kpandai', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kpandai', 'Kpandai', 'Ghana'))",1,356,Accra,Ghana,Kpandai,Kpandai,"('Kpandai', 'Kpandai', 'Ghana')",Non-Urban Town,Non-Urban,Town,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
713,Accra,"('Kpandai', 'Kpandai', 'Ghana')",1,325.2974589270165,1.4992377793927625,-0.0119852999999999,8.4635789,"('Accra', ('Kpandai', 'Kpandai', 'Ghana'))",1,356,"('Kpandai', 'Kpandai', 'Ghana')",Ghana,Kpandai,Kpandai,"('Kpandai', 'Kpandai', 'Ghana')",Non-Urban Town,Non-Urban,Town,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
714,Accra,"('Kpando', 'Kpando', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kpando', 'Kpando', 'Ghana'))",1,357,Accra,Ghana,Kpando,Kpando,"('Kpando', 'Kpando', 'Ghana')",Non-Urban Town,Non-Urban,Town,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
715,Accra,"('Kpando', 'Kpando', 'Ghana')",1,154.58990871248412,1.234629483321681,0.2934791,6.9974727,"('Accra', ('Kpando', 'Kpando', 'Ghana'))",1,357,"('Kpando', 'Kpando', 'Ghana')",Ghana,Kpando,Kpando,"('Kpando', 'Kpando', 'Ghana')",Non-Urban Town,Non-Urban,Town,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
716,Accra,"('Kpassa', 'Kpassa', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kpassa', 'Kpassa', 'Ghana'))",1,358,Accra,Ghana,Kpassa,Kpassa,"('Kpassa', 'Kpassa', 'Ghana')",Non-Urban Town,Non-Urban,Town,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
717,Accra,"('Kpassa', 'Kpassa', 'Ghana')",1,332.5698479333934,1.3930033329566551,0.3094664,8.4892994,"('Accra', ('Kpassa', 'Kpassa', 'Ghana'))",1,358,"('Kpassa', 'Kpassa', 'Ghana')",Ghana,Kpassa,Kpassa,"('Kpassa', 'Kpassa', 'Ghana')",Non-Urban Town,Non-Urban,Town,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718,Accra,"('Kponou', 'Lome', 'Togo')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kponou', 'Lome', 'Togo'))",1,359,Accra,Togo,Lome,Kponou,,,,,,,,,,,,,,,POINT (1.286675400149704 6.166399699986243),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
719,Accra,"('Kponou', 'Lome', 'Togo')",1,169.45726363337528,0.3206798340422361,1.2866753999999998,6.1663997,"('Accra', ('Kponou', 'Lome', 'Togo'))",1,359,"('Kponou', 'Lome', 'Togo')",Togo,Lome,Kponou,,,,,,,,,,,,,,,POINT (1.286675400149704 6.166399699986243),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
720,Accra,"('Kumasi', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kumasi', 'Kumasi', 'Ghana'))",1,360,Accra,Ghana,Kumasi,Kumasi,"('Kumasi', 'Kumasi', 'Ghana')",Urban Town,Urban,Town,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,POINT (-1.623040399994409 6.698080999838453),Work,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,(No Answer),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
721,Accra,"('Kumasi', 'Kumasi', 'Ghana')",1,200.85622153161765,2.4513400969824155,-1.6230403999999998,6.698081,"('Accra', ('Kumasi', 'Kumasi', 'Ghana'))",1,360,"('Kumasi', 'Kumasi', 'Ghana')",Ghana,Kumasi,Kumasi,"('Kumasi', 'Kumasi', 'Ghana')",Urban Town,Urban,Town,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,POINT (-1.623040399994409 6.698080999838453),Work,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,(No Answer),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722,Accra,"('Kwamekrom', 'Kpando', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kwamekrom', 'Kpando', 'Ghana'))",1,361,Accra,Ghana,Kpando,Kwamekrom,,,,,,,,,,,,,,,POINT (-2.302892699738209 6.421782099664313),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,Accra,"('Kwamekrom', 'Kpando', 'Ghana')",1,249.87633577697036,2.8080620366678746,-2.3028927,6.4217821,"('Accra', ('Kwamekrom', 'Kpando', 'Ghana'))",1,361,"('Kwamekrom', 'Kpando', 'Ghana')",Ghana,Kpando,Kwamekrom,,,,,,,,,,,,,,,POINT (-2.302892699738209 6.421782099664313),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,Accra,"('Lagos Street', 'Lagos', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lagos Street', 'Lagos', 'Nigeria'))",1,362,Accra,Nigeria,Lagos,Lagos Street,,,,,,,,,,,,,,,POINT (3.382540500243977 6.487491500232636),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Safety,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
725,Accra,"('Lagos Street', 'Lagos', 'Nigeria')",1,402.5584030283161,0.2231027761260084,3.3825405,6.4874915,"('Accra', ('Lagos Street', 'Lagos', 'Nigeria'))",1,362,"('Lagos Street', 'Lagos', 'Nigeria')",Nigeria,Lagos,Lagos Street,,,,,,,,,,,,,,,POINT (3.382540500243977 6.487491500232636),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Safety,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
726,Accra,"('Lapaz', 'Mallam', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lapaz', 'Mallam', 'Ghana'))",1,363,Accra,Ghana,Mallam,Lapaz,,,,,,,,,,,,,,,POINT (-0.2486900001433696 5.607364799745881),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727,Accra,"('Lapaz', 'Mallam', 'Ghana')",1,7.125813572601047,1.9889436870356128,-0.24869,5.6073648,"('Accra', ('Lapaz', 'Mallam', 'Ghana'))",1,363,"('Lapaz', 'Mallam', 'Ghana')",Ghana,Mallam,Lapaz,,,,,,,,,,,,,,,POINT (-0.2486900001433696 5.607364799745881),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
728,Accra,"('Larteh', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Larteh', 'Koforidua', 'Ghana'))",1,364,Accra,Ghana,Koforidua,Larteh,,,,,,,,,,,,,,,POINT (-0.06885709957543895 5.939456000194355),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
729,Accra,"('Larteh', 'Koforidua', 'Ghana')",1,30.206157383516864,1.2005513498717444,-0.0688571,5.939456,"('Accra', ('Larteh', 'Koforidua', 'Ghana'))",1,364,"('Larteh', 'Koforidua', 'Ghana')",Ghana,Koforidua,Larteh,,,,,,,,,,,,,,,POINT (-0.06885709957543895 5.939456000194355),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Accra,"('Legon', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Legon', 'Accra', 'Ghana'))",1,365,Accra,Ghana,Accra,Legon,,,,,,,,,,,,,,,POINT (-0.1902700535201234 5.648166850319967),Education,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,(No Answer),3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
731,Accra,"('Legon', 'Accra', 'Ghana')",1,11.614947656696842,1.2587238805296816,-0.1902700537844038,5.64816685,"('Accra', ('Legon', 'Accra', 'Ghana'))",1,365,"('Legon', 'Accra', 'Ghana')",Ghana,Accra,Legon,,,,,,,,,,,,,,,POINT (-0.1902700535201234 5.648166850319967),Education,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,(No Answer),3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
732,Accra,"('Maamobi', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Maamobi', 'Accra', 'Ghana'))",1,366,Accra,Ghana,Accra,Maamobi,,,,,,,,,,,,,,,POINT (-0.1969640996134672 5.59050659969995),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,Accra,"('Maamobi', 'Accra', 'Ghana')",1,5.4288025998911404,1.0232942383776316,-0.1969641,5.5905066,"('Accra', ('Maamobi', 'Accra', 'Ghana'))",1,366,"('Maamobi', 'Accra', 'Ghana')",Ghana,Accra,Maamobi,,,,,,,,,,,,,,,POINT (-0.1969640996134672 5.59050659969995),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
734,Accra,"('Madina', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Madina', 'Accra', 'Ghana'))",1,367,Accra,Ghana,Accra,Madina,"('Madina', 'Accra', 'Ghana')",Urban City,Urban,City,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,POINT (-0.1677052000349022 5.686496199640033),Work,66.0,0.0,5.0,0.0,21.0,2.0,1.0,66.0,(No Answer),88.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
