,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,out_thm,ID
101,67,Nairobi,"('Nyamira', 'Nyamira', 'Kenya')",2,209.4474298458329,2.86487773525912,34.93413079992329,-0.65225405,"('Nairobi', ('Nyamira', 'Nyamira', 'Kenya'))",1,33,"('Nyamira', 'Nyamira', 'Kenya')",Kenya,Nyamira,Nyamira,(No Answer),1.0
102,68,Nairobi,"('Nyeri', 'Nyeri', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nyeri', 'Nyeri', 'Kenya'))",1,34,Nairobi,Kenya,Nyeri,Nyeri,Work,1.0
103,69,Nairobi,"('Nyeri', 'Nyeri', 'Kenya')",2,75.52818053056549,1.5152684267138157,36.9517005,-0.4192962,"('Nairobi', ('Nyeri', 'Nyeri', 'Kenya'))",1,34,"('Nyeri', 'Nyeri', 'Kenya')",Kenya,Nyeri,Nyeri,Work,1.0
104,70,Nairobi,"('Ruiru', 'Thika', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ruiru', 'Thika', 'Kenya'))",1,35,Nairobi,Kenya,Thika,Ruiru,Work,2.0
105,71,Nairobi,"('Ruiru', 'Thika', 'Kenya')",2,11.625197500493748,1.1419130152329249,36.96044860000001,-1.1472712,"('Nairobi', ('Ruiru', 'Thika', 'Kenya'))",1,35,"('Ruiru', 'Thika', 'Kenya')",Kenya,Thika,Ruiru,Work,2.0
106,72,Nairobi,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",1,36,Nairobi,Ethiopia,Addis Ababa,Addis Ababa,Education,1.0
107,73,Nairobi,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",1,943.2017502336056,1.2771813414936808,38.761252500000005,9.0107934,"('Nairobi', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",1,36,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Ethiopia,Addis Ababa,Addis Ababa,Education,1.0
108,74,Nairobi,"('Ahero', 'Kisumu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ahero', 'Kisumu', 'Kenya'))",1,37,Nairobi,Kenya,Kisumu,Ahero,Kin,1.0
109,75,Nairobi,"('Ahero', 'Kisumu', 'Kenya')",1,231.48037687585276,2.6374243302354152,34.919004,-0.172399,"('Nairobi', ('Ahero', 'Kisumu', 'Kenya'))",1,37,"('Ahero', 'Kisumu', 'Kenya')",Kenya,Kisumu,Ahero,Kin,1.0
110,76,Nairobi,"('Al Diyum East', 'Khartoum', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Al Diyum East', 'Khartoum', 'Sudan'))",1,38,Nairobi,Sudan,Khartoum,Al Diyum East,,
111,77,Nairobi,"('Al Diyum East', 'Khartoum', 'Sudan')",1,1611.1788838669513,1.7784682057214236,32.539207899999994,15.5690117,"('Nairobi', ('Al Diyum East', 'Khartoum', 'Sudan'))",1,38,"('Al Diyum East', 'Khartoum', 'Sudan')",Sudan,Khartoum,Al Diyum East,,
112,78,Nairobi,"('Al Riyadh', 'Al Riyadh', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Al Riyadh', 'Al Riyadh', 'Sudan'))",1,39,Nairobi,Sudan,Al Riyadh,Al Riyadh,,
113,79,Nairobi,"('Al Riyadh', 'Al Riyadh', 'Sudan')",1,1610.9518871642126,1.7763967400567469,32.567664,15.579633,"('Nairobi', ('Al Riyadh', 'Al Riyadh', 'Sudan'))",1,39,"('Al Riyadh', 'Al Riyadh', 'Sudan')",Sudan,Al Riyadh,Al Riyadh,,
114,80,Nairobi,"('Aweil', 'Aweil', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Aweil', 'Aweil', 'South Sudan'))",1,40,Nairobi,South Sudan,Aweil,Aweil,,
115,81,Nairobi,"('Aweil', 'Aweil', 'South Sudan')",1,1404.0016530973369,2.3522126986997565,27.396208500000004,8.7693352,"('Nairobi', ('Aweil', 'Aweil', 'South Sudan'))",1,40,"('Aweil', 'Aweil', 'South Sudan')",South Sudan,Aweil,Aweil,,
116,82,Nairobi,"('Bamburi', 'Mombasa', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bamburi', 'Mombasa', 'Kenya'))",1,41,Nairobi,Kenya,Mombasa,Bamburi,Kin,1.0
117,83,Nairobi,"('Bamburi', 'Mombasa', 'Kenya')",1,406.2648417840893,-0.6120875328893702,39.7166,-4.0,"('Nairobi', ('Bamburi', 'Mombasa', 'Kenya'))",1,41,"('Bamburi', 'Mombasa', 'Kenya')",Kenya,Mombasa,Bamburi,Kin,1.0
118,84,Nairobi,"('Bisoro', 'Bisoro', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bisoro', 'Bisoro', 'Burundi'))",1,42,Nairobi,Burundi,Bisoro,Bisoro,,
119,85,Nairobi,"('Bisoro', 'Bisoro', 'Burundi')",1,808.6174639320623,-2.8695106745388625,29.7077404,-3.636156,"('Nairobi', ('Bisoro', 'Bisoro', 'Burundi'))",1,42,"('Bisoro', 'Bisoro', 'Burundi')",Burundi,Bisoro,Bisoro,,
120,86,Nairobi,"('Bombolulu', 'Bombolulu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bombolulu', 'Bombolulu', 'Kenya'))",1,43,Nairobi,Kenya,Bombolulu,Bombolulu,,
121,87,Nairobi,"('Bombolulu', 'Bombolulu', 'Kenya')",1,391.7130077475133,-0.649344408385869,39.696073,-4.026789,"('Nairobi', ('Bombolulu', 'Bombolulu', 'Kenya'))",1,43,"('Bombolulu', 'Bombolulu', 'Kenya')",Kenya,Bombolulu,Bombolulu,,
122,88,Nairobi,"('Bujamana', 'Kigali', 'Rwanda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bujamana', 'Kigali', 'Rwanda'))",1,44,Nairobi,Rwanda,Kigali,Bujamana,Work,1.0
123,89,Nairobi,"('Bujamana', 'Kigali', 'Rwanda')",1,763.0140806216176,-3.0547274153901247,30.061507,-1.950851,"('Nairobi', ('Bujamana', 'Kigali', 'Rwanda'))",1,44,"('Bujamana', 'Kigali', 'Rwanda')",Rwanda,Kigali,Bujamana,Work,1.0
124,90,Nairobi,"('Bujumbura', 'Bujumbura', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bujumbura', 'Bujumbura', 'Burundi'))",1,45,Nairobi,Burundi,Bujumbura,Bujumbura,,
125,91,Nairobi,"('Bujumbura', 'Bujumbura', 'Burundi')",1,839.289648265931,-2.911299572342346,29.3675028,-3.3638125,"('Nairobi', ('Bujumbura', 'Bujumbura', 'Burundi'))",1,45,"('Bujumbura', 'Bujumbura', 'Burundi')",Burundi,Bujumbura,Bujumbura,,
126,92,Nairobi,"('Bumala', 'Bumala', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bumala', 'Bumala', 'Kenya'))",1,46,Nairobi,Kenya,Bumala,Bumala,,
127,93,Nairobi,"('Bumala', 'Bumala', 'Kenya')",1,322.15955265584387,2.633836210548278,34.2024041,0.3031139,"('Nairobi', ('Bumala', 'Bumala', 'Kenya'))",1,46,"('Bumala', 'Bumala', 'Kenya')",Kenya,Bumala,Bumala,,
128,94,Nairobi,"('Bungoma', 'Bungoma', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bungoma', 'Bungoma', 'Kenya'))",1,47,Nairobi,Kenya,Bungoma,Bungoma,,
129,95,Nairobi,"('Bungoma', 'Bungoma', 'Kenya')",1,292.6090764245537,2.4400610760694645,34.71916810731902,0.78292445,"('Nairobi', ('Bungoma', 'Bungoma', 'Kenya'))",1,47,"('Bungoma', 'Bungoma', 'Kenya')",Kenya,Bungoma,Bungoma,,
130,96,Nairobi,"('Dagoretti', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Dagoretti', 'Nairobi', 'Kenya'))",1,48,Nairobi,Kenya,Nairobi,Dagoretti,Restart,1.0
131,97,Nairobi,"('Dagoretti', 'Nairobi', 'Kenya')",1,7.4651539711496255,-3.0067315618068284,36.6849829,-1.2896931,"('Nairobi', ('Dagoretti', 'Nairobi', 'Kenya'))",1,48,"('Dagoretti', 'Nairobi', 'Kenya')",Kenya,Nairobi,Dagoretti,Restart,1.0
132,98,Nairobi,"('Dandora', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Dandora', 'Nairobi', 'Kenya'))",1,49,Nairobi,Kenya,Nairobi,Dandora,Housing,1.0
133,98,Nairobi,"('Dandora', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Dandora', 'Nairobi', 'Kenya'))",1,49,Nairobi,Kenya,Nairobi,Dandora,Restart,1.0
134,99,Nairobi,"('Dandora', 'Nairobi', 'Kenya')",1,2.743432025988959,2.559895668655589,36.8962891457452,-1.2490727499999998,"('Nairobi', ('Dandora', 'Nairobi', 'Kenya'))",1,49,"('Dandora', 'Nairobi', 'Kenya')",Kenya,Nairobi,Dandora,Housing,1.0
135,99,Nairobi,"('Dandora', 'Nairobi', 'Kenya')",1,2.743432025988959,2.559895668655589,36.8962891457452,-1.2490727499999998,"('Nairobi', ('Dandora', 'Nairobi', 'Kenya'))",1,49,"('Dandora', 'Nairobi', 'Kenya')",Kenya,Nairobi,Dandora,Restart,1.0
136,100,Nairobi,"('Dk', 'Eldoret', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Dk', 'Eldoret', 'Kenya'))",1,50,Nairobi,Kenya,Eldoret,Dk,Work,1.0
137,101,Nairobi,"('Dk', 'Eldoret', 'Kenya')",1,238.34521548563407,2.3212654856077237,35.271548100000004,0.5198329,"('Nairobi', ('Dk', 'Eldoret', 'Kenya'))",1,50,"('Dk', 'Eldoret', 'Kenya')",Kenya,Eldoret,Dk,Work,1.0
138,102,Nairobi,"('Donholm', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Donholm', 'Nairobi', 'Kenya'))",1,51,Nairobi,Kenya,Nairobi,Donholm,Work,1.0
139,103,Nairobi,"('Donholm', 'Nairobi', 'Kenya')",1,18.982630361472054,0.5138660916498596,36.900927200000005,-1.2912763,"('Nairobi', ('Donholm', 'Nairobi', 'Kenya'))",1,51,"('Donholm', 'Nairobi', 'Kenya')",Kenya,Nairobi,Donholm,Work,1.0
140,104,Nairobi,"('Eastleigh', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Eastleigh', 'Nairobi', 'Kenya'))",1,52,Nairobi,Kenya,Nairobi,Eastleigh,Education,1.0
141,105,Nairobi,"('Eastleigh', 'Nairobi', 'Kenya')",1,7.648639961022602,-3.0030380660264164,36.8486835,-1.2778285,"('Nairobi', ('Eastleigh', 'Nairobi', 'Kenya'))",1,52,"('Eastleigh', 'Nairobi', 'Kenya')",Kenya,Nairobi,Eastleigh,Education,1.0
142,106,Nairobi,"('Embakasi', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Embakasi', 'Nairobi', 'Kenya'))",1,53,Nairobi,Kenya,Nairobi,Embakasi,(No Answer),1.0
143,106,Nairobi,"('Embakasi', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Embakasi', 'Nairobi', 'Kenya'))",1,53,Nairobi,Kenya,Nairobi,Embakasi,Work,1.0
144,107,Nairobi,"('Embakasi', 'Nairobi', 'Kenya')",1,16.3470102594193,0.3989828988412114,36.88772400161075,-1.324728,"('Nairobi', ('Embakasi', 'Nairobi', 'Kenya'))",1,53,"('Embakasi', 'Nairobi', 'Kenya')",Kenya,Nairobi,Embakasi,(No Answer),1.0
145,107,Nairobi,"('Embakasi', 'Nairobi', 'Kenya')",1,16.3470102594193,0.3989828988412114,36.88772400161075,-1.324728,"('Nairobi', ('Embakasi', 'Nairobi', 'Kenya'))",1,53,"('Embakasi', 'Nairobi', 'Kenya')",Kenya,Nairobi,Embakasi,Work,1.0
146,108,Nairobi,"('Enugu', 'Enugu', 'Nigeria')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Enugu', 'Enugu', 'Nigeria'))",1,54,Nairobi,Nigeria,Enugu,Enugu,,
147,109,Nairobi,"('Enugu', 'Enugu', 'Nigeria')",1,3362.235504290112,2.870010347136417,7.4143061,6.5536094,"('Nairobi', ('Enugu', 'Enugu', 'Nigeria'))",1,54,"('Enugu', 'Enugu', 'Nigeria')",Nigeria,Enugu,Enugu,,
148,110,Nairobi,"('Fafarol', 'Eldoret', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Fafarol', 'Eldoret', 'Kenya'))",1,55,Nairobi,Kenya,Eldoret,Fafarol,Work,1.0
149,111,Nairobi,"('Fafarol', 'Eldoret', 'Kenya')",1,230.7575268260629,2.353386183866443,35.271548100000004,0.5198329,"('Nairobi', ('Fafarol', 'Eldoret', 'Kenya'))",1,55,"('Fafarol', 'Eldoret', 'Kenya')",Kenya,Eldoret,Fafarol,Work,1.0
150,112,Nairobi,"('Gachie', 'Kiambu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gachie', 'Kiambu', 'Kenya'))",1,56,Nairobi,Kenya,Kiambu,Gachie,,
151,113,Nairobi,"('Gachie', 'Kiambu', 'Kenya')",1,16.078737672644042,1.4719850796423497,36.766169,-1.21676,"('Nairobi', ('Gachie', 'Kiambu', 'Kenya'))",1,56,"('Gachie', 'Kiambu', 'Kenya')",Kenya,Kiambu,Gachie,,
152,114,Nairobi,"('Garissa', 'Garissa', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Garissa', 'Garissa', 'Kenya'))",1,57,Nairobi,Kenya,Garissa,Garissa,Work,1.0
153,115,Nairobi,"('Garissa', 'Garissa', 'Kenya')",1,407.2662309519909,0.1830974917964793,40.35638690578711,-0.52360305,"('Nairobi', ('Garissa', 'Garissa', 'Kenya'))",1,57,"('Garissa', 'Garissa', 'Kenya')",Kenya,Garissa,Garissa,Work,1.0
154,116,Nairobi,"('Gitega', 'Gitega', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gitega', 'Gitega', 'Burundi'))",1,58,Nairobi,Burundi,Gitega,Gitega,,
155,117,Nairobi,"('Gitega', 'Gitega', 'Burundi')",1,801.0814959392111,-2.8772388670291504,29.9249718,-3.4284953,"('Nairobi', ('Gitega', 'Gitega', 'Burundi'))",1,58,"('Gitega', 'Gitega', 'Burundi')",Burundi,Gitega,Gitega,,
156,118,Nairobi,"('Githunguri', 'Githunguri', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Githunguri', 'Githunguri', 'Kenya'))",1,59,Nairobi,Kenya,Githunguri,Githunguri,,
157,119,Nairobi,"('Githunguri', 'Githunguri', 'Kenya')",1,122.2934509716952,0.8397340825532249,37.4833,-0.3666,"('Nairobi', ('Githunguri', 'Githunguri', 'Kenya'))",1,59,"('Githunguri', 'Githunguri', 'Kenya')",Kenya,Githunguri,Githunguri,,
158,120,Nairobi,"('Goma', 'Goma', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Goma', 'Goma', 'Democratic Republic of the Congo'))",1,60,Nairobi,Democratic Republic of the Congo,Goma,Goma,,
159,121,Nairobi,"('Goma', 'Goma', 'Democratic Republic of the Congo')",1,835.4547143817878,-3.096281734887913,29.225652,-1.6665685,"('Nairobi', ('Goma', 'Goma', 'Democratic Republic of the Congo'))",1,60,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Goma,Goma,,
160,122,Nairobi,"('Gucha', 'Gucha', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gucha', 'Gucha', 'Kenya'))",1,61,Nairobi,Kenya,Gucha,Gucha,,
161,123,Nairobi,"('Gucha', 'Gucha', 'Kenya')",1,266.18128623855193,2.979383504433716,34.54848270000001,-0.7977695,"('Nairobi', ('Gucha', 'Gucha', 'Kenya'))",1,61,"('Gucha', 'Gucha', 'Kenya')",Kenya,Gucha,Gucha,,
162,124,Nairobi,"('Huruma', 'Eldoret', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Huruma', 'Eldoret', 'Kenya'))",1,62,Nairobi,Kenya,Eldoret,Huruma,Work,1.0
163,125,Nairobi,"('Huruma', 'Eldoret', 'Kenya')",1,10.542908690176878,2.8124043553862546,36.82703815284,-1.22778055,"('Nairobi', ('Huruma', 'Eldoret', 'Kenya'))",1,62,"('Huruma', 'Eldoret', 'Kenya')",Kenya,Eldoret,Huruma,Work,1.0
164,126,Nairobi,"('Jomvu', 'Mombasa', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Jomvu', 'Mombasa', 'Kenya'))",1,63,Nairobi,Kenya,Mombasa,Jomvu,Kin,1.0
165,127,Nairobi,"('Jomvu', 'Mombasa', 'Kenya')",1,395.950073202614,-0.6279070275199679,39.608073423301065,-3.9861806,"('Nairobi', ('Jomvu', 'Mombasa', 'Kenya'))",1,63,"('Jomvu', 'Mombasa', 'Kenya')",Kenya,Mombasa,Jomvu,Kin,1.0
166,128,Nairobi,"('Juba', 'Juba', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Juba', 'Juba', 'South Sudan'))",1,64,Nairobi,South Sudan,Juba,Juba,,
167,129,Nairobi,"('Juba', 'Juba', 'South Sudan')",1,803.4420942529454,2.331826952733242,31.595165500000004,4.8472017,"('Nairobi', ('Juba', 'Juba', 'South Sudan'))",1,64,"('Juba', 'Juba', 'South Sudan')",South Sudan,Juba,Juba,,
168,130,Nairobi,"('Kahawa Wendani', 'Kiambu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kahawa Wendani', 'Kiambu', 'Kenya'))",1,65,Nairobi,Kenya,Kiambu,Kahawa Wendani,Work,1.0
169,131,Nairobi,"('Kahawa Wendani', 'Kiambu', 'Kenya')",1,20.665222453252877,0.3618420041648669,36.9257723,-1.1963578,"('Nairobi', ('Kahawa Wendani', 'Kiambu', 'Kenya'))",1,65,"('Kahawa Wendani', 'Kiambu', 'Kenya')",Kenya,Kiambu,Kahawa Wendani,Work,1.0
170,132,Nairobi,"('Kakamega', 'Kitale', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kakamega', 'Kitale', 'Kenya'))",1,66,Nairobi,Kenya,Kitale,Kakamega,,
171,133,Nairobi,"('Kakamega', 'Kitale', 'Kenya')",1,269.3386015035923,2.4945118495864844,34.80154886163461,0.4957104,"('Nairobi', ('Kakamega', 'Kitale', 'Kenya'))",1,66,"('Kakamega', 'Kitale', 'Kenya')",Kenya,Kitale,Kakamega,,
172,134,Nairobi,"('Kangema', 'Kangema', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kangema', 'Kangema', 'Kenya'))",1,67,Nairobi,Kenya,Kangema,Kangema,,
173,135,Nairobi,"('Kangema', 'Kangema', 'Kenya')",1,52.03895730738191,1.466702241493541,36.9642477,-0.6847865,"('Nairobi', ('Kangema', 'Kangema', 'Kenya'))",1,67,"('Kangema', 'Kangema', 'Kenya')",Kenya,Kangema,Kangema,,
174,136,Nairobi,"('Kapsabet', 'Kapsabet', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kapsabet', 'Kapsabet', 'Kenya'))",1,68,Nairobi,Kenya,Kapsabet,Kapsabet,,
175,137,Nairobi,"('Kapsabet', 'Kapsabet', 'Kenya')",1,226.6047760447664,2.504168591901782,35.1011501,0.2004977999999999,"('Nairobi', ('Kapsabet', 'Kapsabet', 'Kenya'))",1,68,"('Kapsabet', 'Kapsabet', 'Kenya')",Kenya,Kapsabet,Kapsabet,,
176,138,Nairobi,"('Kariobangi', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kariobangi', 'Nairobi', 'Kenya'))",1,69,Nairobi,Kenya,Nairobi,Kariobangi,Education,1.0
177,139,Nairobi,"('Kariobangi', 'Nairobi', 'Kenya')",1,3.997234762629937,2.7769064388978117,36.8832942,-1.2499923000000002,"('Nairobi', ('Kariobangi', 'Nairobi', 'Kenya'))",1,69,"('Kariobangi', 'Nairobi', 'Kenya')",Kenya,Nairobi,Kariobangi,Education,1.0
178,140,Nairobi,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Katanga', 'Katanga', 'Democratic Republic of the Congo'))",1,70,Nairobi,Democratic Republic of the Congo,Katanga,Katanga,,
179,141,Nairobi,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",1,1489.2351417711309,-2.578657171541067,25.125473217979778,-9.229641,"('Nairobi', ('Katanga', 'Katanga', 'Democratic Republic of the Congo'))",1,70,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Katanga,Katanga,,
180,142,Nairobi,"('Katoi', 'Goma', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Katoi', 'Goma', 'Democratic Republic of the Congo'))",1,71,Nairobi,Democratic Republic of the Congo,Goma,Katoi,(No Answer),1.0
181,143,Nairobi,"('Katoi', 'Goma', 'Democratic Republic of the Congo')",1,2176.001423002862,-2.967193935708111,17.359804500000003,-4.7644282,"('Nairobi', ('Katoi', 'Goma', 'Democratic Republic of the Congo'))",1,71,"('Katoi', 'Goma', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Goma,Katoi,(No Answer),1.0
182,144,Nairobi,"('Kawangware', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kawangware', 'Nairobi', 'Kenya'))",1,72,Nairobi,Kenya,Nairobi,Kawangware,(No Answer),75.0
183,144,Nairobi,"('Kawangware', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kawangware', 'Nairobi', 'Kenya'))",1,72,Nairobi,Kenya,Nairobi,Kawangware,Work,4.0
184,145,Nairobi,"('Kawangware', 'Nairobi', 'Kenya')",1,0.01,3.141592653589793,36.751643,-1.2784631000000002,"('Nairobi', ('Kawangware', 'Nairobi', 'Kenya'))",1,72,"('Kawangware', 'Nairobi', 'Kenya')",Kenya,Nairobi,Kawangware,(No Answer),75.0
185,145,Nairobi,"('Kawangware', 'Nairobi', 'Kenya')",1,0.01,3.141592653589793,36.751643,-1.2784631000000002,"('Nairobi', ('Kawangware', 'Nairobi', 'Kenya'))",1,72,"('Kawangware', 'Nairobi', 'Kenya')",Kenya,Nairobi,Kawangware,Work,4.0
186,146,Nairobi,"('Kayole', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kayole', 'Nairobi', 'Kenya'))",1,73,Nairobi,Kenya,Nairobi,Kayole,(No Answer),73.0
187,146,Nairobi,"('Kayole', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kayole', 'Nairobi', 'Kenya'))",1,73,Nairobi,Kenya,Nairobi,Kayole,Remain,1.0
188,146,Nairobi,"('Kayole', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kayole', 'Nairobi', 'Kenya'))",1,73,Nairobi,Kenya,Nairobi,Kayole,Work,2.0
189,147,Nairobi,"('Kayole', 'Nairobi', 'Kenya')",1,21.66718918692485,0.5640005271590679,36.9169455,-1.2659842,"('Nairobi', ('Kayole', 'Nairobi', 'Kenya'))",1,73,"('Kayole', 'Nairobi', 'Kenya')",Kenya,Nairobi,Kayole,(No Answer),73.0
190,147,Nairobi,"('Kayole', 'Nairobi', 'Kenya')",1,21.66718918692485,0.5640005271590679,36.9169455,-1.2659842,"('Nairobi', ('Kayole', 'Nairobi', 'Kenya'))",1,73,"('Kayole', 'Nairobi', 'Kenya')",Kenya,Nairobi,Kayole,Remain,1.0
191,147,Nairobi,"('Kayole', 'Nairobi', 'Kenya')",1,21.66718918692485,0.5640005271590679,36.9169455,-1.2659842,"('Nairobi', ('Kayole', 'Nairobi', 'Kenya'))",1,73,"('Kayole', 'Nairobi', 'Kenya')",Kenya,Nairobi,Kayole,Work,2.0
192,148,Nairobi,"('Kegogi', 'Kisii', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kegogi', 'Kisii', 'Kenya'))",1,74,Nairobi,Kenya,Kisii,Kegogi,Education,1.0
193,149,Nairobi,"('Kegogi', 'Kisii', 'Kenya')",1,239.8952177090646,2.8592591298544376,34.83821631112455,-0.5354486999999999,"('Nairobi', ('Kegogi', 'Kisii', 'Kenya'))",1,74,"('Kegogi', 'Kisii', 'Kenya')",Kenya,Kisii,Kegogi,Education,1.0
194,150,Nairobi,"('Keroka', 'Kisii', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Keroka', 'Kisii', 'Kenya'))",1,75,Nairobi,Kenya,Kisii,Keroka,,
195,151,Nairobi,"('Keroka', 'Kisii', 'Kenya')",1,205.24836793480785,2.917029704321473,34.9472145,-0.7781996,"('Nairobi', ('Keroka', 'Kisii', 'Kenya'))",1,75,"('Keroka', 'Kisii', 'Kenya')",Kenya,Kisii,Keroka,,
196,152,Nairobi,"('Kerugoya', 'Kerugoya', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kerugoya', 'Kerugoya', 'Kenya'))",1,76,Nairobi,Kenya,Kerugoya,Kerugoya,,
197,153,Nairobi,"('Kerugoya', 'Kerugoya', 'Kenya')",1,79.32248686409223,1.036254389188451,37.278584,-0.49633,"('Nairobi', ('Kerugoya', 'Kerugoya', 'Kenya'))",1,76,"('Kerugoya', 'Kerugoya', 'Kenya')",Kenya,Kerugoya,Kerugoya,,
198,154,Nairobi,"('Keshero', 'Goma', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Keshero', 'Goma', 'Democratic Republic of the Congo'))",1,77,Nairobi,Democratic Republic of the Congo,Goma,Keshero,Safety,1.0
199,155,Nairobi,"('Keshero', 'Goma', 'Democratic Republic of the Congo')",1,840.949507272307,-3.1113093750040046,29.172544687419148,-1.6569658,"('Nairobi', ('Keshero', 'Goma', 'Democratic Republic of the Congo'))",1,77,"('Keshero', 'Goma', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Goma,Keshero,Safety,1.0
200,156,Nairobi,"('Kibera', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kibera', 'Nairobi', 'Kenya'))",1,78,Nairobi,Kenya,Nairobi,Kibera,Work,1.0
201,157,Nairobi,"('Kibera', 'Nairobi', 'Kenya')",1,142.2109568016453,2.7933669887466666,35.5461023442806,-0.86084755,"('Nairobi', ('Kibera', 'Nairobi', 'Kenya'))",1,78,"('Kibera', 'Nairobi', 'Kenya')",Kenya,Nairobi,Kibera,Work,1.0
202,158,Nairobi,"('Kibuye', 'Kibuye', 'Rwanda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kibuye', 'Kibuye', 'Rwanda'))",1,79,Nairobi,Rwanda,Kibuye,Kibuye,Work,2.0
